OTU,mean.group1.,variance.group1.,stderr.group1.,mean.group2.,variance.group2.,stderr.group2.,p.value,sum.groupmeans,FDR.q.value,Taxonomy
Otu012,0.002113,1.40E-05,0.001339,0.002423,1.20E-05,0.001214,0.827173,1.999994,1,Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Pasteurellales(100);Pasteurellaceae(100);Pasteurellaceae_unclassified(100);
Otu013,0.006226,0.00012,0.003879,0.009015,0.000333,0.006455,0.725275,1.999994,1,Bacteria(100);Bacteroidetes(100);Bacteroidetes_unclassified(100);Bacteroidetes_unclassified(100);Bacteroidetes_unclassified(100);Bacteroidetes_unclassified(100);
Otu014,0.004,2.50E-05,0.001767,0.006226,6.80E-05,0.002912,0.582418,1.999994,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Roseburia(100);
Otu015,5.60E-05,0,3.70E-05,0.005775,0.000267,0.005775,0.787213,1.999994,1,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Porphyromonadaceae(100);Parabacteroides(100);
Otu016,0.010593,0.000266,0.005762,0.01741,0.001509,0.013736,0.853147,1.999994,1,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);Alloprevotella(100);
Otu018,0.00355,1.20E-05,0.001233,0.002845,1.40E-05,0.001314,0.632368,1.999994,1,Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Acidaminococcaceae(100);Phascolarctobacterium(100);
Otu019,0.021045,0.00033,0.006419,0.017889,0.000321,0.006331,0.706294,1.999994,1,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Bifidobacteriales(100);Bifidobacteriaceae(100);Bifidobacterium(100);
Otu020,0.004085,1.50E-05,0.001363,0.003409,1.10E-05,0.001184,0.701299,1.999994,1,Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Veillonellaceae(100);Mitsuokella(100);
Otu021,0.01541,0.000677,0.009202,0.011917,0.000303,0.006153,0.705295,1.999994,1,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Coriobacteriales(100);Coriobacteriaceae(100);Olsenella(100);
Otu023,0.019016,0.00033,0.006419,0.010565,0.00014,0.004186,0.286713,1.999994,1,Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Veillonellaceae(100);Dialister(100);
