OTU,mean.group1.,variance.group1.,stderr.group1.,mean.group2.,variance.group2.,stderr.group2.,p.value,sum.groupmeans,FDR.q.value,Taxonomy
Otu063,0.00524,2.30E-05,0.002377,0.008226,6.00E-05,0.003876,0.703909,1.99999,1,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Porphyromonadaceae(100);Butyricimonas(100);
Otu065,0.001634,1.00E-05,0.00156,0.00062,1.00E-06,0.000547,0.713773,1.99999,1,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Coriobacteriales(100);Coriobacteriaceae(100);Collinsella(100);
Otu066,0.00293,9.00E-06,0.001501,0.005973,5.80E-05,0.003795,0.631159,1.99999,1,Bacteria(100);Proteobacteria(100);Deltaproteobacteria(100);Desulfovibrionales(100);Desulfovibrionaceae(100);Bilophila(100);
Otu068,0.008114,0.000181,0.006722,0.002817,9.00E-06,0.001491,0.616307,1.99999,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Clostridium_XlVb(100);
Otu069,0.001014,2.00E-06,0.000614,0.001352,3.00E-06,0.000802,0.855193,1.99999,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Clostridiales_Incertae_Sedis_XIII(100);Mogibacterium(100);
Otu070,0.003662,1.20E-05,0.001698,0.002592,6.00E-06,0.001184,0.757295,1.99999,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Clostridiales_Incertae_Sedis_XIII(100);Clostridiales_Incertae_Sedis_XIII_unclassified(100);
Otu074,5.60E-05,0,5.60E-05,0,0,0,1,1.99999,1,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Actinomycetales(100);Actinomycetaceae(100);Actinomyces(100);
Otu075,0.000225,0,0.000225,0.000282,0,0.000213,0.928091,1.99999,1,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Actinomycetales(100);Corynebacteriaceae(100);Corynebacterium(100);
Otu077,0.001521,7.00E-06,0.001306,0.00231,1.20E-05,0.001744,0.846239,1.99999,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Fusicatenibacter(100);
Otu078,0,0,0,0.000113,0,0.000113,0.499986,1.99999,1,Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Veillonellaceae(100);Allisonella(100);
Otu081,0.001183,2.00E-06,0.000685,0.001634,7.00E-06,0.001286,0.867614,1.99999,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Clostridiaceae_1(100);Clostridiaceae_1_unclassified(100);
Otu085,0.000507,0,0.000296,0.000845,3.00E-06,0.000845,0.831682,1.99999,1,Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Burkholderiales(100);Sutterellaceae(100);Sutterella(100);
Otu087,0.000113,0,0.000113,0,0,0,0.499986,1.99999,1,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Coriobacteriales(100);Coriobacteriaceae(100);Senegalimassilia(100);
Otu091,0.002592,6.00E-06,0.001263,0.001578,6.00E-06,0.001217,0.72967,1.99999,1,Bacteria(100);Actinobacteria(100);Actinobacteria_unclassified(100);Actinobacteria_unclassified(100);Actinobacteria_unclassified(100);Actinobacteria_unclassified(100);
Otu097,5.60E-05,0,5.60E-05,0.00124,6.00E-06,0.00124,0.476523,1.99999,1,Bacteria(100);Firmicutes(100);Bacilli(100);Bacillales(100);Staphylococcaceae(100);Staphylococcus(100);
Otu099,0,0,0,5.60E-05,0,5.60E-05,1,1.99999,1,Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Pasteurellales(100);Pasteurellaceae(100);Actinobacillus(100);
