OTU,mean.group1.,variance.group1.,stderr.group1.,mean.group2.,variance.group2.,stderr.group2.,p.value,sum.groupmeans,FDR.q.value,Taxonomy
Otu169,0,0,0,0.000113,0,0.000113,0.4,2.000001,1,Bacteria(100);Firmicutes(100);Bacilli(100);Bacillales(100);Bacillaceae_1(100);Bacillus(100);
Otu173,0.000451,0,0.00026,0,0,0,0.101381,2.000001,1,Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Rhodobacterales(100);Rhodobacteraceae(100);Rhodobacter(100);
Otu177,0,0,0,0.000113,0,0.000113,0.4,2.000001,1,Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Alphaproteobacteria_unclassified(100);Alphaproteobacteria_unclassified(100);Alphaproteobacteria_unclassified(100);
Otu178,0,0,0,0.000113,0,0.000113,0.4,2.000001,1,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Actinomycetales(100);Microbacteriaceae(100);Microbacteriaceae_unclassified(100);
Otu179,0,0,0,0.000113,0,0.000113,0.4,2.000001,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Lachnoanaerobaculum(100);
Otu190,0.000676,1.00E-06,0.000676,0,0,0,0.329175,2.000001,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Hungatella(100);
Otu191,0,0,0,0.000113,0,0.000113,0.4,2.000001,1,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Actinomycetales(100);Pseudonocardiaceae(100);Pseudonocardia(100);
Otu192,0.00015,0,0.00015,0,0,0,0.519978,2.000001,1,Bacteria(100);Firmicutes(100);Bacilli(100);Bacillales(100);Planococcaceae(100);Planococcaceae_unclassified(100);
Otu197,0,0,0,0.000113,0,0.000113,0.4,2.000001,1,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Coriobacteriales(100);Coriobacteriaceae(100);Atopobium(100);
Otu198,0.000225,0,0.00013,0.000113,0,0.000113,0.756317,2.000001,1,Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Cardiobacteriales(100);Cardiobacteriaceae(100);Suttonella(100);
Otu226,0.00015,0,0.00015,0,0,0,0.519978,2.000001,1,Bacteria(100);Tenericutes(100);Mollicutes(100);Mycoplasmatales(100);Mycoplasmataceae(100);Mycoplasma(100);
Otu231,7.50E-05,0,7.50E-05,0,0,0,1,2.000001,1,Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Caulobacterales(100);Caulobacteraceae(100);Brevundimonas(100);
Otu238,0,0,0,0.000225,0,0.000225,0.329175,2.000001,1,Bacteria(100);Firmicutes(100);Bacilli(100);Bacillales(100);Staphylococcaceae(100);Staphylococcaceae_unclassified(100);
Otu246,0,0,0,0.00169,6.00E-06,0.00169,0.329175,2.000001,1,Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Methylophilales(100);Methylophilaceae(100);Methylophilus(100);
Otu255,0.000526,1.00E-06,0.000526,0,0,0,0.329175,2.000001,1,Bacteria(100);Verrucomicrobia(100);Verrucomicrobiae(100);Verrucomicrobiales(100);Verrucomicrobiaceae(100);Verrucomicrobiaceae_unclassified(100);
Otu296,0.00015,0,0.00015,0,0,0,0.519978,2.000001,1,Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Burkholderiales(100);Alcaligenaceae(100);Paenalcaligenes(100);
Otu302,7.50E-05,0,7.50E-05,0,0,0,1,2.000001,1,Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Carnobacteriaceae(100);Carnobacteriaceae_unclassified(100);
Otu320,7.50E-05,0,7.50E-05,0,0,0,1,2.000001,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Pseudobutyrivibrio(100);
