OTU,mean.group1.,variance.group1.,stderr.group1.,mean.group2.,variance.group2.,stderr.group2.,p.value,sum.groupmeans,FDR.q.value,Taxonomy
Otu054,0.070036,0.002535,0.025176,0.059387,0.006736,0.058035,0.946447,1.999991,1,Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Enterobacteriales(100);Enterobacteriaceae(100);Enterobacteriaceae_unclassified(100);
Otu056,0.000507,1.00E-06,0.000507,0.000338,0,0.000338,0.918053,1.999991,1,Bacteria(100);Firmicutes(100);Erysipelotrichia(100);Erysipelotrichales(100);Erysipelotrichaceae(100);Erysipelotrichaceae_unclassified(100);
Otu063,0.000507,1.00E-06,0.000435,0.000225,0,0.000225,0.821532,1.999991,1,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Porphyromonadaceae(100);Butyricimonas(100);
Otu070,0.068458,0.012247,0.055332,0.132071,0.023309,0.107956,0.849851,1.999991,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Clostridiales_Incertae_Sedis_XIII(100);Clostridiales_Incertae_Sedis_XIII_unclassified(100);
Otu074,0.001127,5.00E-06,0.001127,0.001916,7.00E-06,0.001916,0.900691,1.999991,1,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Actinomycetales(100);Actinomycetaceae(100);Actinomyces(100);
Otu082,0.000789,1.00E-06,0.000396,0.000563,0,0.000338,0.881064,1.999991,1,Bacteria(100);Spirochaetes(100);Spirochaetia(100);Spirochaetales(100);Spirochaetaceae(100);Spirochaetaceae_unclassified(100);
Otu089,0.000902,1.00E-06,0.000368,0.000563,1.00E-06,0.000563,0.858426,1.999991,1,Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Betaproteobacteria_unclassified(100);Betaproteobacteria_unclassified(100);Betaproteobacteria_unclassified(100);
Otu092,0.003662,4.00E-05,0.003145,0.007776,0.000121,0.007776,0.860638,1.999991,1,Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Veillonellaceae(100);Anaerovibrio(100);
Otu094,0.00062,2.00E-06,0.00062,0.000113,0,0.000113,0.730904,1.999991,1,Bacteria(100);Firmicutes(100);Erysipelotrichia(100);Erysipelotrichales(100);Erysipelotrichaceae(100);Turicibacter(100);
Otu095,5.60E-05,0,5.60E-05,0,0,0,1,1.999991,1,Bacteria(100);Proteobacteria(100);Deltaproteobacteria(100);Desulfovibrionales(100);Desulfovibrionaceae(100);Desulfovibrionaceae_unclassified(100);
