OTU,mean.group1.,variance.group1.,stderr.group1.,mean.group2.,variance.group2.,stderr.group2.,p.value,sum.groupmeans,FDR.q.value,Taxonomy
Otu039,0.025749,0.000314,0.008862,0.034483,0.00146,0.019102,0.77657,1.999993,1,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);Prevotellaceae_unclassified(100);
Otu040,5.60E-05,0,5.60E-05,0.003493,4.50E-05,0.003345,0.348953,1.999993,1,Bacteria(100);Synergistetes(100);Synergistia(100);Synergistales(100);Synergistaceae(100);Cloacibacillus(100);
Otu041,0.000169,0,0.000169,0.000394,1.00E-06,0.000394,0.700965,1.999993,1,Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Enterobacteriales(100);Enterobacteriaceae(100);Escherichia/Shigella(100);
Otu042,0.006198,6.10E-05,0.003909,0.025693,0.001845,0.021479,0.498826,1.999993,1,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Coriobacteriales(100);Coriobacteriaceae(100);Coriobacteriaceae_unclassified(100);
Otu043,0.002028,3.00E-06,0.000873,0.000507,0,0.00025,0.106919,1.999993,1,Bacteria(100);Fusobacteria(100);Fusobacteriia(100);Fusobacteriales(100);Fusobacteriaceae(100);Fusobacterium(100);
Otu044,0.000282,0,0.000169,0.000394,0,0.000324,0.829477,1.999993,1,Bacteria(100);Proteobacteria(100);Epsilonproteobacteria(100);Campylobacterales(100);Helicobacteraceae(100);Helicobacter(100);
Otu046,0.00124,1.00E-06,0.00054,0.001859,2.00E-06,0.000697,0.60207,1.999993,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Oscillibacter(100);
Otu047,0,0,0,0.000676,0,0.000332,0.045512,1.999993,1,Bacteria(100);Spirochaetes(100);Spirochaetia(100);Spirochaetales(100);Spirochaetaceae(100);Treponema(100);
Otu048,0.000563,1.00E-06,0.000563,0,0,0,0.394349,1.999993,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Ruminococcus2(100);
Otu049,0.002479,5.00E-06,0.001127,0.008959,0.000123,0.005545,0.303163,1.999993,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Eubacteriaceae(100);Eubacterium(100);
Otu050,0.01048,0.000123,0.005536,0.039554,0.000703,0.01326,0.047814,1.999993,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridia_unclassified(100);Clostridia_unclassified(100);Clostridia_unclassified(100);
