OTU,mean.group1.,variance.group1.,stderr.group1.,mean.group2.,variance.group2.,stderr.group2.,p.value,sum.groupmeans,FDR.q.value,Taxonomy
Otu101,0,0,0,0.000301,0,0.000301,0.445402,2,0.875695821,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Anaerostipes(100);
Otu102,0.000113,0,0.000113,0,0,0,0.510188,2,0.875695821,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Coriobacteriales(100);Coriobacteriaceae(100);Slackia(100);
Otu103,0.003493,4.90E-05,0.003493,0.00015,0,0.00015,0.500034,2,0.875695821,Bacteria(100);Firmicutes(100);Bacilli(100);Bacillales(100);Bacillales_unclassified(100);Bacillales_unclassified(100);
Otu104,0.000113,0,6.50E-05,0,0,0,0.510188,2,0.875695821,Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Burkholderiales(100);Burkholderiales_unclassified(100);Burkholderiales_unclassified(100);
Otu124,0.000113,0,0.000113,0,0,0,0.510188,2,0.875695821,Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Neisseriales(100);Neisseriaceae(100);Neisseriaceae_unclassified(100);
Otu137,0.000113,0,0.000113,0,0,0,0.510188,2,0.875695821,Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Burkholderiales(100);Sutterellaceae(100);Parasutterella(100);
Otu138,0.000845,3.00E-06,0.000845,0.005184,5.80E-05,0.004399,0.494517,2,0.875695821,Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Burkholderiales(100);Comamonadaceae(100);Comamonadaceae_unclassified(100);
Otu143,0,0,0,7.50E-05,0,7.50E-05,0.428571,2,0.875695821,Bacteria(100);Firmicutes(100);Bacilli(100);Bacillales(100);Bacillales_Incertae_Sedis_XI(100);Gemella(100);
Otu149,0.000113,0,0.000113,0,0,0,0.510188,2,0.875695821,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Clostridiales_Incertae_Sedis_XI(100);Parvimonas(100);
Otu162,0.001183,6.00E-06,0.001183,0,0,0,0.367517,2,0.875695821,Bacteria(100);Spirochaetes(100);Spirochaetia(100);Spirochaetales(100);Spirochaetales_unclassified(100);Spirochaetales_unclassified(100);
Otu167,0,0,0,7.50E-05,0,7.50E-05,0.428571,2,0.875695821,Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Burkholderiales(100);Comamonadaceae(100);Variovorax(100);
Otu194,0,0,0,7.50E-05,0,7.50E-05,0.428571,2,0.875695821,Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Burkholderiales(100);Burkholderiaceae(100);Ralstonia(100);
Otu286,0.00062,2.00E-06,0.00062,0,0,0,0.385506,2,0.875695821,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Lachnospira(100);
Otu041,0.000169,0,5.60E-05,0.000826,2.00E-06,0.000717,0.529943,2,0.887816667,Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Enterobacteriales(100);Enterobacteriaceae(100);Escherichia/Shigella(100);
Otu070,0.008226,8.30E-05,0.004549,0.003456,2.00E-05,0.002558,0.53269,2,0.887816667,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Clostridiales_Incertae_Sedis_XIII(100);Clostridiales_Incertae_Sedis_XIII_unclassified(100);
Otu067,0.001127,2.00E-06,0.000631,0.006987,0.000128,0.006537,0.556437,2,0.9141465,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Anaerotruncus(100);
Otu078,5.60E-05,0,5.60E-05,0.000451,1.00E-06,0.000451,0.570126,2,0.923443521,Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Veillonellaceae(100);Allisonella(100);
Otu016,0.018537,0.000486,0.011019,0.007437,0.000156,0.007213,0.590011,2,0.929469384,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);Alloprevotella(100);
Otu031,0.006029,4.80E-05,0.003464,0.009466,1.30E-05,0.002045,0.587,2,0.929469384,Bacteria(100);Proteobacteria(100);Deltaproteobacteria(100);Desulfovibrionales(100);Desulfovibrionaceae(100);Desulfovibrio(100);
Otu012,0.013185,0.000419,0.01024,0.047555,0.006375,0.046097,0.657851,2,0.9461395,Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Pasteurellales(100);Pasteurellaceae(100);Pasteurellaceae_unclassified(100);
Otu023,0.000282,0,0.000282,0.000676,1.00E-06,0.000451,0.651379,2,0.9461395,Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Veillonellaceae(100);Dialister(100);
Otu030,0.042427,0.00093,0.015245,0.072947,0.004552,0.038952,0.656368,2,0.9461395,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Bacteroidaceae(100);Bacteroides(100);
Otu075,5.60E-05,0,5.60E-05,0.000301,0,0.000301,0.611023,2,0.9461395,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Actinomycetales(100);Corynebacteriaceae(100);Corynebacterium(100);
Otu126,0.000169,0,0.000169,7.50E-05,0,7.50E-05,0.640128,2,0.9461395,Bacteria(100);Candidatus_Saccharibacteria(100);Candidatus_Saccharibacteria_unclassified(100);Candidatus_Saccharibacteria_unclassified(100);Candidatus_Saccharibacteria_unclassified(100);Candidatus_Saccharibacteria_unclassified(100);
Otu145,5.60E-05,0,5.60E-05,0.000225,0,0.000225,0.658184,2,0.9461395,Bacteria(100);Firmicutes(100);Erysipelotrichia(100);Erysipelotrichales(100);Erysipelotrichaceae(100);Clostridium_XVIII(100);
Otu193,0.000676,2.00E-06,0.000676,0.00015,0,0.00015,0.635138,2,0.9461395,Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Burkholderiales(100);Alcaligenaceae(100);Achromobacter(100);
Otu072,0.002705,1.00E-05,0.001572,0.001277,5.00E-06,0.001277,0.679816,2,0.965170864,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Peptostreptococcaceae(100);Romboutsia(100);
Otu069,0.002423,1.00E-05,0.001543,0.001202,3.00E-06,0.000977,0.699034,2,0.980352561,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Clostridiales_Incertae_Sedis_XIII(100);Mogibacterium(100);
Otu018,0.028059,0.000995,0.015771,0.014725,0.000592,0.014049,0.716161,2,0.992271265,Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Acidaminococcaceae(100);Phascolarctobacterium(100);
Otu148,0.000113,0,6.50E-05,0.000301,0,0.000301,0.725954,2,0.993865595,Bacteria(100);Fusobacteria(100);Fusobacteriia(100);Fusobacteriales(100);Leptotrichiaceae(100);Leptotrichia(100);
Otu001,0.289497,0.084439,0.145292,0.221997,0.011455,0.061793,0.812241,2,1,Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Lactobacillaceae(100);Lactobacillus(100);
Otu004,0.046371,0.001229,0.017531,0.038014,0.00113,0.019408,0.851287,2,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Ruminococcaceae_unclassified(100);
Otu005,0.017805,0.000194,0.006965,0.015326,2.00E-05,0.002563,0.845885,2,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Lachnospiraceae_unclassified(100);
Otu008,0.015833,0.000302,0.008693,0.016152,0.000192,0.008002,0.98192,2,1,Bacteria(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);
