OTU,mean.group1.,variance.group1.,stderr.group1.,mean.group2.,variance.group2.,stderr.group2.,p.value,sum.groupmeans,FDR.q.value,Taxonomy
Otu087,0.019833,0.000895,0.010578,0.000258,0,0.000222,0.062531,1.999997,0.560655333,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Coriobacteriales(100);Coriobacteriaceae(100);Senegalimassilia(100);
Otu002,0.170357,0.017509,0.046783,0.263563,0.003588,0.02264,0.070679,1.999997,0.5708,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);Prevotella(100);
Otu008,0.00355,1.40E-05,0.001345,0.007051,2.00E-05,0.001671,0.100235,1.999997,0.5708,Bacteria(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);
Otu017,0.026228,0.000575,0.008481,0.049583,0.001023,0.012089,0.11079,1.999997,0.5708,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Bacteroidales_unclassified(100);Bacteroidales_unclassified(100);
Otu033,0.005268,7.00E-06,0.000935,0.01143,9.00E-05,0.003582,0.094012,1.999997,0.5708,Bacteria(100);Firmicutes(100);Erysipelotrichia(100);Erysipelotrichales(100);Erysipelotrichaceae(100);Holdemanella(100);
Otu043,0.001155,3.00E-06,0.000591,0.002994,5.00E-06,0.000882,0.07916,1.999997,0.5708,Bacteria(100);Fusobacteria(100);Fusobacteriia(100);Fusobacteriales(100);Fusobacteriaceae(100);Fusobacterium(100);
Otu050,8.50E-05,0,5.90E-05,0.000258,0,9.10E-05,0.108877,1.999997,0.5708,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridia_unclassified(100);Clostridia_unclassified(100);Clostridia_unclassified(100);
Otu080,0,0,0,0.000354,0,0.000225,0.111481,1.999997,0.5708,Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Acidaminococcaceae(100);Acidaminococcaceae_unclassified(100);
Otu083,0.039695,0.002569,0.01792,0.010239,0.000218,0.00558,0.11416,1.999997,0.5708,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Porphyromonadaceae(100);Odoribacter(100);
Otu086,0,0,0,9.70E-05,0,9.70E-05,0.101624,1.999997,0.5708,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Bifidobacteriales(100);Bifidobacteriaceae(100);Bifidobacteriaceae_unclassified(100);
Otu093,2.80E-05,0,2.80E-05,0.000161,0,0.000127,0.104153,1.999997,0.5708,Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Leuconostocaceae(100);Weissella(100);
Otu130,0.000394,0,0.000194,6.40E-05,0,4.20E-05,0.094284,1.999997,0.5708,Bacteria(100);Firmicutes(100);Erysipelotrichia(100);Erysipelotrichales(100);Erysipelotrichaceae(100);Bulleidia(100);
Otu030,0.000197,0,6.60E-05,0.000322,0,4.60E-05,0.121877,1.999997,0.586815185,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Bacteroidaceae(100);Bacteroides(100);
Otu116,0.000113,0,0.000113,0,0,0,0.128325,1.999997,0.595794643,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Pseudoflavonifractor(100);
Otu024,0.002564,7.00E-06,0.000939,0.000966,2.00E-06,0.000508,0.133963,1.999997,0.600523793,Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Veillonellaceae(100);Selenomonas(100);
Otu022,0.000141,0,7.30E-05,0.009208,0.000292,0.006462,0.160025,1.999997,0.624416765,Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Streptococcaceae(100);Streptococcus(100);
Otu048,0.003747,1.40E-05,0.001302,0.019608,0.000893,0.011297,0.163309,1.999997,0.624416765,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Ruminococcus2(100);
Otu064,0.001972,4.00E-06,0.00075,0.003381,3.00E-06,0.000645,0.154951,1.999997,0.624416765,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Intestinimonas(100);
Otu079,5.60E-05,0,3.70E-05,0.000193,0,0.000134,0.157422,1.999997,0.624416765,Bacteria(100);Firmicutes(100);Erysipelotrichia(100);Erysipelotrichales(100);Erysipelotrichaceae(100);Sharpea(100);
Otu101,8.50E-05,0,5.90E-05,0.000354,0,0.000176,0.146531,1.999997,0.624416765,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Anaerostipes(100);
Otu009,0.002057,2.00E-06,0.000508,0.003864,1.10E-05,0.001246,0.181037,1.999997,0.658386512,Bacteria(100);Firmicutes(100);Firmicutes_unclassified(100);Firmicutes_unclassified(100);Firmicutes_unclassified(100);Firmicutes_unclassified(100);
Otu028,0,0,0,0.000515,1.00E-06,0.000414,0.216481,1.999997,0.658386512,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Clostridiaceae_1(100);Clostridium_sensu_stricto(100);
Otu031,0.020763,0.000731,0.00956,0.007824,5.90E-05,0.002909,0.199358,1.999997,0.658386512,Bacteria(100);Proteobacteria(100);Deltaproteobacteria(100);Desulfovibrionales(100);Desulfovibrionaceae(100);Desulfovibrio(100);
Otu062,0,0,0,6.40E-05,0,6.40E-05,0.217774,1.999997,0.658386512,Bacteria(100);Proteobacteria(100);Proteobacteria_unclassified(100);Proteobacteria_unclassified(100);Proteobacteria_unclassified(100);Proteobacteria_unclassified(100);
Otu089,0.000225,0,0.000113,6.40E-05,0,4.20E-05,0.182432,1.999997,0.658386512,Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Betaproteobacteria_unclassified(100);Betaproteobacteria_unclassified(100);Betaproteobacteria_unclassified(100);
Otu090,0,0,0,6.40E-05,0,6.40E-05,0.217774,1.999997,0.658386512,Bacteria(100);Firmicutes(100);Erysipelotrichia(100);Erysipelotrichales(100);Erysipelotrichaceae(100);Catenibacterium(100);
Otu104,0,0,0,6.40E-05,0,6.40E-05,0.217774,1.999997,0.658386512,Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Burkholderiales(100);Burkholderiales_unclassified(100);Burkholderiales_unclassified(100);
Otu113,0,0,0,6.40E-05,0,4.20E-05,0.217774,1.999997,0.658386512,Bacteria(100);Firmicutes(100);Bacilli(100);Bacilli_unclassified(100);Bacilli_unclassified(100);Bacilli_unclassified(100);
Otu160,0,0,0,6.40E-05,0,6.40E-05,0.217774,1.999997,0.658386512,Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Burkholderiales(100);Burkholderiales_incertae_sedis(100);Aquabacterium(100);
Otu015,0.000479,0,0.000243,0.001256,3.00E-06,0.000604,0.243617,1.999997,0.700677872,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Porphyromonadaceae(100);Parabacteroides(100);
Otu041,8.50E-05,0,5.90E-05,0,0,0,0.253322,1.999997,0.700677872,Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Enterobacteriales(100);Enterobacteriaceae(100);Escherichia/Shigella(100);
Otu088,8.50E-05,0,8.50E-05,0,0,0,0.253322,1.999997,0.700677872,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Howardella(100);
Otu138,8.50E-05,0,5.90E-05,0,0,0,0.253322,1.999997,0.700677872,Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Burkholderiales(100);Comamonadaceae(100);Comamonadaceae_unclassified(100);
Otu095,0.000676,3.00E-06,0.000586,0,0,0,0.262963,1.999997,0.712191458,Bacteria(100);Proteobacteria(100);Deltaproteobacteria(100);Desulfovibrionales(100);Desulfovibrionaceae(100);Desulfovibrionaceae_unclassified(100);
Otu016,0.011973,9.70E-05,0.003476,0.017773,9.40E-05,0.003662,0.273975,1.999997,0.726872449,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);Alloprevotella(100);
Otu007,0.04716,0.001298,0.012736,0.068096,0.001295,0.013604,0.284852,1.999997,0.731346296,Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Veillonellaceae(100);Megasphaera(100);
Otu026,0.080629,0.005172,0.025426,0.048617,0.001344,0.013858,0.294654,1.999997,0.731346296,Bacteria(100);Proteobacteria(100);Epsilonproteobacteria(100);Campylobacterales(100);Campylobacteraceae(100);Campylobacter(100);
Otu053,0.001578,2.00E-06,0.000552,0.002866,7.00E-06,0.001029,0.296728,1.999997,0.731346296,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Clostridium_XlVa(100);
Otu110,0.000704,3.00E-06,0.000641,0,0,0,0.302309,1.999997,0.731346296,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);Paraprevotella(100);
Otu141,0.00138,1.30E-05,0.001257,0,0,0,0.30379,1.999997,0.731346296,Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Pasteurellales(100);Pasteurellaceae(100);Pasteurella(100);
Otu060,0.009353,0.00054,0.008215,0.000547,0,0.000245,0.322086,1.999997,0.747374483,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Rikenellaceae(100);Alistipes(100);
Otu061,0.003183,5.40E-05,0.002589,0.000419,0,0.000217,0.325309,1.999997,0.747374483,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Bifidobacteriales(100);Bifidobacteriaceae(100);Pseudoscardovia(100);
Otu067,0.001465,3.00E-06,0.000622,0.000708,1.00E-06,0.000366,0.333444,1.999997,0.747374483,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Anaerotruncus(100);
Otu071,0.002507,6.00E-06,0.000881,0.001352,3.00E-06,0.000651,0.32984,1.999997,0.747374483,Bacteria(100);Proteobacteria(100);Deltaproteobacteria(100);Desulfovibrionales(100);Desulfovibrionales_unclassified(100);Desulfovibrionales_unclassified(100);
Otu027,0.000141,0,7.30E-05,6.40E-05,0,4.20E-05,0.46036,1.999997,0.787879351,Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Lactobacillales_unclassified(100);Lactobacillales_unclassified(100);
Otu035,0.000704,1.00E-06,0.000284,0.002157,1.50E-05,0.001479,0.411877,1.999997,0.787879351,Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Veillonellaceae(100);Veillonella(100);
Otu075,0,0,0,3.20E-05,0,3.20E-05,0.466667,1.999997,0.787879351,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Actinomycetales(100);Corynebacteriaceae(100);Corynebacterium(100);
Otu077,0.000141,0,7.30E-05,6.40E-05,0,4.20E-05,0.46036,1.999997,0.787879351,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Fusicatenibacter(100);
Otu091,0.000113,0,6.00E-05,3.20E-05,0,3.20E-05,0.380525,1.999997,0.787879351,Bacteria(100);Actinobacteria(100);Actinobacteria_unclassified(100);Actinobacteria_unclassified(100);Actinobacteria_unclassified(100);Actinobacteria_unclassified(100);
Otu096,0,0,0,3.20E-05,0,3.20E-05,0.466667,1.999997,0.787879351,Bacteria(100);Synergistetes(100);Synergistia(100);Synergistales(100);Synergistaceae(100);Synergistes(100);
Otu098,0,0,0,0.000902,6.00E-06,0.000902,0.382926,1.999997,0.787879351,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Flavonifractor(100);
Otu106,0,0,0,3.20E-05,0,3.20E-05,0.466667,1.999997,0.787879351,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Actinobacteria_unclassified(100);Actinobacteria_unclassified(100);Actinobacteria_unclassified(100);
Otu109,0,0,0,3.20E-05,0,3.20E-05,0.466667,1.999997,0.787879351,Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Neisseriales(100);Neisseriaceae(100);Neisseria(100);
Otu120,0,0,0,0.000258,0,0.000258,0.363123,1.999997,0.787879351,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Actinomycetales(100);Micrococcaceae(100);Rothia(100);
Otu122,0,0,0,3.20E-05,0,3.20E-05,0.466667,1.999997,0.787879351,Bacteria(100);Lentisphaerae(100);Lentisphaeria(100);Victivallales(100);Victivallaceae(100);Victivallis(100);
Otu125,0,0,0,3.20E-05,0,3.20E-05,0.466667,1.999997,0.787879351,Bacteria(100);Fibrobacteres(100);Fibrobacteria(100);Fibrobacterales(100);Fibrobacteraceae(100);Fibrobacter(100);
Otu129,0,0,0,3.20E-05,0,3.20E-05,0.466667,1.999997,0.787879351,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Sporobacter(100);
Otu136,0,0,0,3.20E-05,0,3.20E-05,0.466667,1.999997,0.787879351,Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Enterococcaceae(100);Enterococcaceae_unclassified(100);
Otu148,0,0,0,3.20E-05,0,3.20E-05,0.466667,1.999997,0.787879351,Bacteria(100);Fusobacteria(100);Fusobacteriia(100);Fusobacteriales(100);Leptotrichiaceae(100);Leptotrichia(100);
Otu164,0,0,0,3.20E-05,0,3.20E-05,0.466667,1.999997,0.787879351,Bacteria(100);Verrucomicrobia(100);Subdivision5(100);Subdivision5_unclassified(100);Subdivision5_unclassified(100);Subdivision5_unclassified(100);
Otu170,0,0,0,3.20E-05,0,3.20E-05,0.466667,1.999997,0.787879351,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Actinomycetales(100);Actinomycetaceae(100);Trueperella(100);
Otu204,0,0,0,3.20E-05,0,3.20E-05,0.466667,1.999997,0.787879351,Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Sphingomonadales(100);Sphingomonadaceae(100);Novosphingobium(100);
Otu286,0,0,0,3.20E-05,0,3.20E-05,0.466667,1.999997,0.787879351,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Lachnospira(100);
Otu059,0.000113,0,0.000113,0.000934,6.00E-06,0.000934,0.474198,1.999997,0.79033,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Subdoligranulum(100);
Otu073,5.60E-05,0,5.60E-05,0,0,0,0.502215,1.999997,0.816099375,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Peptostreptococcaceae(100);Peptostreptococcaceae_unclassified(100);
Otu094,5.60E-05,0,5.60E-05,0,0,0,0.502215,1.999997,0.816099375,Bacteria(100);Firmicutes(100);Erysipelotrichia(100);Erysipelotrichales(100);Erysipelotrichaceae(100);Turicibacter(100);
Otu065,0.002,4.00E-06,0.000695,0.001417,0,0.000213,0.523506,1.999997,0.840194815,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Coriobacteriales(100);Coriobacteriaceae(100);Collinsella(100);
Otu034,0.00355,1.40E-05,0.001313,0.005216,2.40E-05,0.001852,0.562383,1.999997,0.891582805,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Ruminococcus(100);
Otu100,2.80E-05,0,2.80E-05,6.40E-05,0,6.40E-05,0.601771,1.999997,0.938353929,Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Acidaminococcaceae(100);Succiniclasticum(100);
Otu103,0.000254,0,0.000124,0.000773,4.00E-06,0.000773,0.606321,1.999997,0.938353929,Bacteria(100);Firmicutes(100);Bacilli(100);Bacillales(100);Bacillales_unclassified(100);Bacillales_unclassified(100);
Otu001,0.051414,0.002092,0.016172,0.052738,0.000508,0.008516,0.953716,1.999997,1,Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Lactobacillaceae(100);Lactobacillus(100);
Otu005,0.014114,3.90E-05,0.002218,0.015905,5.50E-05,0.002806,0.702691,1.999997,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Lachnospiraceae_unclassified(100);
Otu012,0.004817,6.50E-05,0.002855,0.005634,2.00E-05,0.001679,0.844333,1.999997,1,Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Pasteurellales(100);Pasteurellaceae(100);Pasteurellaceae_unclassified(100);
Otu013,0.000958,2.00E-06,0.000436,0.001223,1.00E-06,0.000448,0.746235,1.999997,1,Bacteria(100);Bacteroidetes(100);Bacteroidetes_unclassified(100);Bacteroidetes_unclassified(100);Bacteroidetes_unclassified(100);Bacteroidetes_unclassified(100);
Otu014,0.013269,0.000209,0.005112,0.01407,4.30E-05,0.002489,0.905086,1.999997,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Roseburia(100);
Otu018,0.004085,1.30E-05,0.001259,0.00396,1.20E-05,0.00131,0.957407,1.999997,1,Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Acidaminococcaceae(100);Phascolarctobacterium(100);
Otu019,0.008705,0.000179,0.004732,0.007631,8.50E-05,0.003485,0.879272,1.999997,1,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Bifidobacteriales(100);Bifidobacteriaceae(100);Bifidobacterium(100);
Otu021,0.008452,0.000438,0.007399,0.004991,2.50E-05,0.001898,0.725901,1.999997,1,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Coriobacteriales(100);Coriobacteriaceae(100);Olsenella(100);
Otu023,0.011269,9.10E-05,0.003374,0.012074,1.50E-05,0.001465,0.860556,1.999997,1,Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Veillonellaceae(100);Dialister(100);
Otu029,0.004817,5.40E-05,0.002603,0.004862,9.00E-06,0.001129,0.98663,1.999997,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Butyricicoccus(100);
Otu036,0.005184,1.50E-05,0.001364,0.004862,1.00E-05,0.001198,0.882753,1.999997,1,Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Lactobacillaceae(100);Lactobacillaceae_unclassified(100);
Otu038,0.017777,0.00137,0.013086,0.020187,0.000669,0.009773,0.899988,1.999997,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Dorea(100);
Otu039,2.80E-05,0,2.80E-05,0,0,0,1,1.999997,1,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);Prevotellaceae_unclassified(100);
Otu042,2.80E-05,0,2.80E-05,0,0,0,1,1.999997,1,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Coriobacteriales(100);Coriobacteriaceae(100);Coriobacteriaceae_unclassified(100);
Otu044,0.041892,0.002633,0.018143,0.038218,0.001892,0.016441,0.898654,1.999997,1,Bacteria(100);Proteobacteria(100);Epsilonproteobacteria(100);Campylobacterales(100);Helicobacteraceae(100);Helicobacter(100);
Otu046,0.002338,3.00E-06,0.000636,0.002254,7.00E-06,0.001026,0.954358,1.999997,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Oscillibacter(100);
Otu047,0.002817,1.70E-05,0.001439,0.003348,3.00E-06,0.000677,0.794914,1.999997,1,Bacteria(100);Spirochaetes(100);Spirochaetia(100);Spirochaetales(100);Spirochaetaceae(100);Treponema(100);
Otu049,0.00138,4.00E-06,0.000707,0.001513,2.00E-06,0.000463,0.894074,1.999997,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Eubacteriaceae(100);Eubacterium(100);
Otu051,2.80E-05,0,2.80E-05,0,0,0,1,1.999997,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Coprococcus(100);
Otu052,0.000169,0,0.000119,0.000322,0,0.00025,0.676605,1.999997,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Peptostreptococcaceae(100);Terrisporobacter(100);
Otu054,0.001183,1.00E-06,0.000399,0.001159,3.00E-06,0.000675,0.980099,1.999997,1,Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Enterobacteriales(100);Enterobacteriaceae(100);Enterobacteriaceae_unclassified(100);
Otu056,0.000141,0,8.50E-05,9.70E-05,0,6.70E-05,0.731376,1.999997,1,Bacteria(100);Firmicutes(100);Erysipelotrichia(100);Erysipelotrichales(100);Erysipelotrichaceae(100);Erysipelotrichaceae_unclassified(100);
Otu063,0.000141,0,8.50E-05,0.000193,0,0.000159,0.764656,1.999997,1,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Porphyromonadaceae(100);Butyricimonas(100);
Otu068,5.60E-05,0,5.60E-05,3.20E-05,0,3.20E-05,1,1.999997,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Clostridium_XlVb(100);
Otu069,0.000535,0,0.000159,0.000612,1.00E-06,0.000434,0.89021,1.999997,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Clostridiales_Incertae_Sedis_XIII(100);Mogibacterium(100);
Otu072,0.000197,0,0.000116,0.00029,0,0.000224,0.776148,1.999997,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Peptostreptococcaceae(100);Romboutsia(100);
Otu078,0.00062,1.00E-06,0.000324,0.00058,1.00E-06,0.000322,0.942235,1.999997,1,Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Veillonellaceae(100);Allisonella(100);
Otu081,0.000169,0,0.000111,0.000161,0,8.10E-05,1,1.999997,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Clostridiaceae_1(100);Clostridiaceae_1_unclassified(100);
Otu084,0.000451,0,0.000159,0.000483,1.00E-06,0.000309,0.940111,1.999997,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Peptococcaceae_1(100);Peptococcus(100);
Otu085,0.001155,2.00E-06,0.00049,0.001062,1.00E-06,0.000377,0.899284,1.999997,1,Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Burkholderiales(100);Sutterellaceae(100);Sutterella(100);
Otu097,2.80E-05,0,2.80E-05,0,0,0,1,1.999997,1,Bacteria(100);Firmicutes(100);Bacilli(100);Bacillales(100);Staphylococcaceae(100);Staphylococcus(100);
Otu102,0.000338,0,0.000217,0.00029,0,0.000161,0.881444,1.999997,1,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Coriobacteriales(100);Coriobacteriaceae(100);Slackia(100);
Otu105,8.50E-05,0,5.90E-05,9.70E-05,0,6.70E-05,1,1.999997,1,Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Pseudomonadales(100);Moraxellaceae(100);Acinetobacter(100);
Otu114,5.60E-05,0,3.70E-05,9.70E-05,0,6.70E-05,0.669612,1.999997,1,Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Pseudomonadales(100);Pseudomonadaceae(100);Pseudomonas(100);
Otu115,8.50E-05,0,4.10E-05,0.000129,0,8.30E-05,0.712191,1.999997,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Acetivibrio(100);
Otu119,2.80E-05,0,2.80E-05,3.20E-05,0,3.20E-05,1,1.999997,1,Bacteria(100);Fusobacteria(100);Fusobacteriia(100);Fusobacteriales(100);Leptotrichiaceae(100);Leptotrichiaceae_unclassified(100);
Otu121,0.000113,0,7.40E-05,6.40E-05,0,4.20E-05,0.691635,1.999997,1,Bacteria(100);Deinococcus-Thermus(100);Deinococci(100);Deinococcales(100);Deinococcaceae(100);Deinococcus(100);
Otu123,0.000761,1.00E-06,0.000316,0.000902,1.00E-06,0.000358,0.817407,1.999997,1,Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Burkholderiales(100);Oxalobacteraceae(100);Oxalobacteraceae_unclassified(100);
Otu126,8.50E-05,0,5.90E-05,6.40E-05,0,6.40E-05,1,1.999997,1,Bacteria(100);Candidatus_Saccharibacteria(100);Candidatus_Saccharibacteria_unclassified(100);Candidatus_Saccharibacteria_unclassified(100);Candidatus_Saccharibacteria_unclassified(100);Candidatus_Saccharibacteria_unclassified(100);
Otu134,8.50E-05,0,8.50E-05,0.000129,0,9.70E-05,0.712191,1.999997,1,Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Rhodospirillales(100);Reyranella(100);Reyranella_unclassified(100);
