OTU,mean.group1.,variance.group1.,stderr.group1.,mean.group2.,variance.group2.,stderr.group2.,p.value,sum.groupmeans,FDR.q.value,Taxonomy
Otu144,0,0,0,3.80E-05,0,3.80E-05,1,2.000021,1,Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Burkholderiales(100);Alcaligenaceae(100);Alcaligenaceae_unclassified(100);
Otu145,3.80E-05,0,3.80E-05,0,0,0,1,2.000021,1,Bacteria(100);Firmicutes(100);Erysipelotrichia(100);Erysipelotrichales(100);Erysipelotrichaceae(100);Clostridium_XVIII(100);
Otu153,3.80E-05,0,3.80E-05,0,0,0,1,2.000021,1,Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Pseudomonadales(100);Moraxellaceae(100);Psychrobacter(100);
Otu159,0,0,0,3.80E-05,0,3.80E-05,1,2.000021,1,Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Selenomonadales_unclassified(100);Selenomonadales_unclassified(100);
Otu162,0.001202,2.00E-06,0.000532,0.002066,1.30E-05,0.001486,0.719879,2.000021,1,Bacteria(100);Spirochaetes(100);Spirochaetia(100);Spirochaetales(100);Spirochaetales_unclassified(100);Spirochaetales_unclassified(100);
Otu177,3.80E-05,0,3.80E-05,0,0,0,1,2.000021,1,Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Alphaproteobacteria_unclassified(100);Alphaproteobacteria_unclassified(100);Alphaproteobacteria_unclassified(100);
Otu186,0.000263,0,0.000263,0.000338,1.00E-06,0.000295,0.885727,2.000021,1,Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Xanthomonadales(100);Sinobacteraceae(100);Nevskia(100);
Otu213,0.000225,0,0.000184,0.000113,0,0.000113,0.729485,2.000021,1,Bacteria(100);SR1(100);SR1_unclassified(100);SR1_unclassified(100);SR1_unclassified(100);SR1_unclassified(100);
Otu216,0,0,0,3.80E-05,0,3.80E-05,1,2.000021,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Clostridiales_Incertae_Sedis_XI(100);Helcococcus(100);
Otu217,3.80E-05,0,3.80E-05,0,0,0,1,2.000021,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Hydrogenoanaerobacterium(100);
Otu227,3.80E-05,0,3.80E-05,0,0,0,1,2.000021,1,Bacteria(100);Bacteroidetes(100);Sphingobacteriia(100);Sphingobacteriales(100);Chitinophagaceae(100);Sediminibacterium(100);
Otu279,0,0,0,3.80E-05,0,3.80E-05,1,2.000021,1,Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Rhizobiales(100);Brucellaceae(100);Brucella(100);
Otu281,3.80E-05,0,3.80E-05,0,0,0,1,2.000021,1,Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Burkholderiales(100);Alcaligenaceae(100);Bordetella(100);
Otu290,3.80E-05,0,3.80E-05,0,0,0,1,2.000021,1,Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Xanthomonadales(100);Xanthomonadaceae(100);Xanthomonadaceae_unclassified(100);
