OTU,mean.group1.,variance.group1.,stderr.group1.,mean.group2.,variance.group2.,stderr.group2.,p.value,sum.groupmeans,FDR.q.value,Taxonomy
Otu103,7.50E-05,0,4.80E-05,0.000592,1.00E-06,0.000388,0.206689,2.000014,1,Bacteria(100);Firmicutes(100);Bacilli(100);Bacillales(100);Bacillales_unclassified(100);Bacillales_unclassified(100);
Otu104,0,0,0,2.80E-05,0,2.80E-05,1,2.000014,1,Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Burkholderiales(100);Burkholderiales_unclassified(100);Burkholderiales_unclassified(100);
Otu105,0.000263,0,0.000147,0.000451,1.00E-06,0.000364,0.698486,2.000014,1,Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Pseudomonadales(100);Moraxellaceae(100);Acinetobacter(100);
Otu107,0,0,0,5.60E-05,0,5.60E-05,0.510196,2.000014,1,Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Enterococcaceae(100);Enterococcus(100);
Otu108,0,0,0,5.60E-05,0,5.60E-05,0.510196,2.000014,1,Bacteria(100);Firmicutes(100);Erysipelotrichia(100);Erysipelotrichales(100);Erysipelotrichaceae(100);Faecalicoccus(100);
Otu109,3.80E-05,0,3.80E-05,0,0,0,0.428571,2.000014,1,Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Neisseriales(100);Neisseriaceae(100);Neisseria(100);
Otu112,3.80E-05,0,3.80E-05,0,0,0,0.428571,2.000014,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Peptostreptococcaceae(100);Clostridium_XI(100);
Otu114,0,0,0,8.50E-05,0,5.90E-05,0.265294,2.000014,1,Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Pseudomonadales(100);Pseudomonadaceae(100);Pseudomonas(100);
Otu116,3.80E-05,0,3.80E-05,2.80E-05,0,2.80E-05,1,2.000014,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Pseudoflavonifractor(100);
Otu117,3.80E-05,0,3.80E-05,0,0,0,0.428571,2.000014,1,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Actinomycetales(100);Actinomycetales_unclassified(100);Actinomycetales_unclassified(100);
Otu121,0.000263,0,0.000179,0.000648,1.00E-06,0.000271,0.269108,2.000014,1,Bacteria(100);Deinococcus-Thermus(100);Deinococci(100);Deinococcales(100);Deinococcaceae(100);Deinococcus(100);
Otu122,0,0,0,2.80E-05,0,2.80E-05,1,2.000014,1,Bacteria(100);Lentisphaerae(100);Lentisphaeria(100);Victivallales(100);Victivallaceae(100);Victivallis(100);
Otu123,0.001615,1.10E-05,0.001352,0.000169,0,0.000111,0.330959,2.000014,1,Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Burkholderiales(100);Oxalobacteraceae(100);Oxalobacteraceae_unclassified(100);
Otu124,0,0,0,5.60E-05,0,5.60E-05,0.510196,2.000014,1,Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Neisseriales(100);Neisseriaceae(100);Neisseriaceae_unclassified(100);
Otu125,3.80E-05,0,3.80E-05,0,0,0,0.428571,2.000014,1,Bacteria(100);Fibrobacteres(100);Fibrobacteria(100);Fibrobacterales(100);Fibrobacteraceae(100);Fibrobacter(100);
Otu126,3.80E-05,0,3.80E-05,0,0,0,0.428571,2.000014,1,Bacteria(100);Candidatus_Saccharibacteria(100);Candidatus_Saccharibacteria_unclassified(100);Candidatus_Saccharibacteria_unclassified(100);Candidatus_Saccharibacteria_unclassified(100);Candidatus_Saccharibacteria_unclassified(100);
Otu127,3.80E-05,0,3.80E-05,2.80E-05,0,2.80E-05,1,2.000014,1,Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Pseudomonadales(100);Moraxellaceae(100);Moraxella(100);
Otu129,0,0,0,0.000141,0,0.000141,0.075375,2.000014,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Sporobacter(100);
Otu130,0.000113,0,7.70E-05,0.000141,0,7.30E-05,1,2.000014,1,Bacteria(100);Firmicutes(100);Erysipelotrichia(100);Erysipelotrichales(100);Erysipelotrichaceae(100);Bulleidia(100);
Otu131,3.80E-05,0,3.80E-05,2.80E-05,0,2.80E-05,1,2.000014,1,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Coriobacteriales(100);Coriobacteriaceae(100);Paraeggerthella(100);
Otu134,0,0,0,2.80E-05,0,2.80E-05,1,2.000014,1,Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Rhodospirillales(100);Reyranella(100);Reyranella_unclassified(100);
