OTU,mean.group1.,variance.group1.,stderr.group1.,mean.group2.,variance.group2.,stderr.group2.,p.value,sum.groupmeans,FDR.q.value,Taxonomy
Otu071,0.000423,0,0.000178,0.000451,0,0.00019,0.930402,1.999994,1,Bacteria(100);Proteobacteria(100);Deltaproteobacteria(100);Desulfovibrionales(100);Desulfovibrionales_unclassified(100);Desulfovibrionales_unclassified(100);
Otu072,0.000535,0,0.000175,0.000419,0,0.000134,0.678012,1.999994,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Peptostreptococcaceae(100);Romboutsia(100);
Otu073,0.000394,0,0.000119,0.00029,0,0.000153,0.671061,1.999994,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Peptostreptococcaceae(100);Peptostreptococcaceae_unclassified(100);
Otu075,2.80E-05,0,2.80E-05,0,0,0,1,1.999994,1,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Actinomycetales(100);Corynebacteriaceae(100);Corynebacterium(100);
Otu076,0.001268,1.00E-06,0.000354,0.000805,3.00E-06,0.000622,0.611427,1.999994,1,Bacteria(100);Spirochaetes(100);Spirochaetia(100);Spirochaetales(100);Spirochaetaceae(100);Sphaerochaeta(100);
Otu079,0.000704,1.00E-06,0.000355,0.000708,1.00E-06,0.000419,0.988415,1.999994,1,Bacteria(100);Firmicutes(100);Erysipelotrichia(100);Erysipelotrichales(100);Erysipelotrichaceae(100);Sharpea(100);
Otu080,2.80E-05,0,2.80E-05,0,0,0,1,1.999994,1,Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Acidaminococcaceae(100);Acidaminococcaceae_unclassified(100);
Otu084,0.004564,4.60E-05,0.002392,0.004991,3.70E-05,0.0023,0.915744,1.999994,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Peptococcaceae_1(100);Peptococcus(100);
Otu089,0.000254,0,0.000108,0.000161,0,9.50E-05,0.612927,1.999994,1,Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Betaproteobacteria_unclassified(100);Betaproteobacteria_unclassified(100);Betaproteobacteria_unclassified(100);
Otu093,5.60E-05,0,3.70E-05,3.20E-05,0,3.20E-05,1,1.999994,1,Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Leuconostocaceae(100);Weissella(100);
Otu095,8.50E-05,0,5.90E-05,3.20E-05,0,3.20E-05,0.628315,1.999994,1,Bacteria(100);Proteobacteria(100);Deltaproteobacteria(100);Desulfovibrionales(100);Desulfovibrionaceae(100);Desulfovibrionaceae_unclassified(100);
Otu101,0.000141,0,9.50E-05,9.70E-05,0,9.70E-05,0.731376,1.999994,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Anaerostipes(100);
Otu102,0.000423,0,0.000138,0.000451,0,0.00017,0.915427,1.999994,1,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Coriobacteriales(100);Coriobacteriaceae(100);Slackia(100);
Otu103,0.000394,0,0.000164,0.000515,1.00E-06,0.000302,0.781171,1.999994,1,Bacteria(100);Firmicutes(100);Bacilli(100);Bacillales(100);Bacillales_unclassified(100);Bacillales_unclassified(100);
Otu108,2.80E-05,0,2.80E-05,0,0,0,1,1.999994,1,Bacteria(100);Firmicutes(100);Erysipelotrichia(100);Erysipelotrichales(100);Erysipelotrichaceae(100);Faecalicoccus(100);
Otu114,2.80E-05,0,2.80E-05,6.40E-05,0,4.20E-05,0.601771,1.999994,1,Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Pseudomonadales(100);Pseudomonadaceae(100);Pseudomonas(100);
Otu115,2.80E-05,0,2.80E-05,0,0,0,1,1.999994,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Acetivibrio(100);
Otu117,2.80E-05,0,2.80E-05,0,0,0,1,1.999994,1,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Actinomycetales(100);Actinomycetales_unclassified(100);Actinomycetales_unclassified(100);
Otu125,2.80E-05,0,2.80E-05,0,0,0,1,1.999994,1,Bacteria(100);Fibrobacteres(100);Fibrobacteria(100);Fibrobacterales(100);Fibrobacteraceae(100);Fibrobacter(100);
Otu126,8.50E-05,0,5.90E-05,6.40E-05,0,4.20E-05,1,1.999994,1,Bacteria(100);Candidatus_Saccharibacteria(100);Candidatus_Saccharibacteria_unclassified(100);Candidatus_Saccharibacteria_unclassified(100);Candidatus_Saccharibacteria_unclassified(100);Candidatus_Saccharibacteria_unclassified(100);
Otu127,2.80E-05,0,2.80E-05,0,0,0,1,1.999994,1,Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Pseudomonadales(100);Moraxellaceae(100);Moraxella(100);
Otu130,0.000563,1.00E-06,0.000292,0.000354,0,0.000146,0.61561,1.999994,1,Bacteria(100);Firmicutes(100);Erysipelotrichia(100);Erysipelotrichales(100);Erysipelotrichaceae(100);Bulleidia(100);
Otu131,8.50E-05,0,5.90E-05,9.70E-05,0,6.70E-05,1,1.999994,1,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Coriobacteriales(100);Coriobacteriaceae(100);Paraeggerthella(100);
Otu134,8.50E-05,0,8.50E-05,0.000129,0,9.70E-05,0.712191,1.999994,1,Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Rhodospirillales(100);Reyranella(100);Reyranella_unclassified(100);
Otu141,2.80E-05,0,2.80E-05,0,0,0,1,1.999994,1,Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Pasteurellales(100);Pasteurellaceae(100);Pasteurella(100);
Otu143,2.80E-05,0,2.80E-05,0,0,0,1,1.999994,1,Bacteria(100);Firmicutes(100);Bacilli(100);Bacillales(100);Bacillales_Incertae_Sedis_XI(100);Gemella(100);
Otu146,2.80E-05,0,2.80E-05,0,0,0,1,1.999994,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Cellulosilyticum(100);
Otu151,2.80E-05,0,2.80E-05,3.20E-05,0,3.20E-05,1,1.999994,1,Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Burkholderiales(100);Comamonadaceae(100);Comamonas(100);
Otu155,2.80E-05,0,2.80E-05,0,0,0,1,1.999994,1,Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Xanthomonadales(100);Xanthomonadaceae(100);Stenotrophomonas(100);
