OTU,mean.group1.,variance.group1.,stderr.group1.,mean.group2.,variance.group2.,stderr.group2.,p.value,sum.groupmeans,FDR.q.value,Taxonomy
Otu162,0.00027,0,0.000166,3.20E-05,0,3.20E-05,0.134654,1.999992,0.6600555,Bacteria(100);Spirochaetes(100);Spirochaetia(100);Spirochaetales(100);Spirochaetales_unclassified(100);Spirochaetales_unclassified(100);
Otu034,4.50E-05,0,4.50E-05,0.000676,1.00E-06,0.000461,0.155556,1.999992,0.680001943,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Ruminococcus(100);
Otu070,0,0,0,0.000612,2.00E-06,0.000466,0.170099,1.999992,0.72292075,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Clostridiales_Incertae_Sedis_XIII(100);Clostridiales_Incertae_Sedis_XIII_unclassified(100);
Otu004,0.000361,0,0.000183,0.005473,0.000123,0.004199,0.219889,1.999992,0.769828,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Ruminococcaceae_unclassified(100);
Otu006,0.002164,6.00E-06,0.001103,0.012267,0.000547,0.008841,0.271704,1.999992,0.769828,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Clostridiales_unclassified(100);Clostridiales_unclassified(100);
Otu009,9.00E-05,0,5.50E-05,0.000644,1.00E-06,0.000438,0.192914,1.999992,0.769828,Bacteria(100);Firmicutes(100);Firmicutes_unclassified(100);Firmicutes_unclassified(100);Firmicutes_unclassified(100);Firmicutes_unclassified(100);
Otu010,0.000496,1.00E-06,0.00033,0.00322,3.30E-05,0.002169,0.204272,1.999992,0.769828,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Faecalibacterium(100);
Otu029,9.00E-05,0,5.50E-05,0.001127,5.00E-06,0.000827,0.19563,1.999992,0.769828,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Butyricicoccus(100);
Otu045,0,0,0,9.70E-05,0,4.60E-05,0.27082,1.999992,0.769828,Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Aeromonadales(100);Succinivibrionaceae(100);Anaerobiospirillum(100);
Otu047,9.00E-05,0,9.00E-05,0.000483,1.00E-06,0.000309,0.216247,1.999992,0.769828,Bacteria(100);Spirochaetes(100);Spirochaetia(100);Spirochaetales(100);Spirochaetaceae(100);Treponema(100);
Otu058,0,0,0,9.70E-05,0,9.70E-05,0.27082,1.999992,0.769828,Bacteria(100);Deferribacteres(100);Deferribacteres(100);Deferribacterales(100);Deferribacteraceae(100);Mucispirillum(100);
Otu061,0.0151,0.000267,0.007304,0.006311,4.50E-05,0.00253,0.270753,1.999992,0.769828,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Bifidobacteriales(100);Bifidobacteriaceae(100);Pseudoscardovia(100);
Otu082,0,0,0,0.000258,0,0.000222,0.251543,1.999992,0.769828,Bacteria(100);Spirochaetes(100);Spirochaetia(100);Spirochaetales(100);Spirochaetaceae(100);Spirochaetaceae_unclassified(100);
Otu088,0.00027,0,0.000131,9.70E-05,0,6.70E-05,0.23884,1.999992,0.769828,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Howardella(100);
Otu109,4.50E-05,0,4.50E-05,0.005795,0.000168,0.004901,0.243259,1.999992,0.769828,Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Neisseriales(100);Neisseriaceae(100);Neisseria(100);
Otu142,0,0,0,9.70E-05,0,6.70E-05,0.27082,1.999992,0.769828,Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Leuconostocaceae(100);Leuconostoc(100);
Otu160,0,0,0,9.70E-05,0,9.70E-05,0.27082,1.999992,0.769828,Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Burkholderiales(100);Burkholderiales_incertae_sedis(100);Aquabacterium(100);
Otu174,0,0,0,9.70E-05,0,9.70E-05,0.27082,1.999992,0.769828,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Actinomycetales(100);Mycobacteriaceae(100);Mycobacterium(100);
Otu185,0,0,0,9.70E-05,0,9.70E-05,0.27082,1.999992,0.769828,Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Rhizobiales(100);Rhizobiaceae(100);Rhizobiaceae_unclassified(100);
Otu200,0,0,0,9.70E-05,0,9.70E-05,0.27082,1.999992,0.769828,Bacteria(100);Firmicutes(100);Bacilli(100);Bacillales(100);Staphylococcaceae(100);Macrococcus(100);
Otu241,0,0,0,9.70E-05,0,9.70E-05,0.27082,1.999992,0.769828,Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Alteromonadales(100);Pseudoalteromonadaceae(100);Pseudoalteromonas(100);
Otu027,0.000451,0,0.000311,9.70E-05,0,6.70E-05,0.290556,1.999992,0.808273964,Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Lactobacillales_unclassified(100);Lactobacillales_unclassified(100);
Otu007,0.14902,0.030202,0.07772,0.062397,0.002727,0.019739,0.30358,1.999992,0.829423929,Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Veillonellaceae(100);Megasphaera(100);
Otu057,4.50E-05,0,4.50E-05,0.000419,1.00E-06,0.000346,0.311877,1.999992,0.837143526,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Clostridium_IV(100);
Otu008,0.000586,0,0.000243,0.0019,1.10E-05,0.001245,0.339037,1.999992,0.860101696,Bacteria(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);
Otu014,0.000316,0,0.000196,0.002962,4.50E-05,0.002526,0.333296,1.999992,0.860101696,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Roseburia(100);
Otu015,0,0,0,0.001191,1.00E-05,0.001191,0.368988,1.999992,0.860101696,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Porphyromonadaceae(100);Parabacteroides(100);
Otu017,0.000541,1.00E-06,0.000339,0.003381,5.30E-05,0.002749,0.347753,1.999992,0.860101696,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Bacteroidales_unclassified(100);Bacteroidales_unclassified(100);
Otu046,0,0,0,0.00029,1.00E-06,0.00029,0.387889,1.999992,0.860101696,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Oscillibacter(100);
Otu053,0,0,0,0.000386,1.00E-06,0.000386,0.387889,1.999992,0.860101696,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Clostridium_XlVa(100);
Otu083,4.50E-05,0,4.50E-05,0.000515,1.00E-06,0.000445,0.327877,1.999992,0.860101696,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Porphyromonadaceae(100);Odoribacter(100);
Otu085,0,0,0,0.000322,1.00E-06,0.000322,0.387889,1.999992,0.860101696,Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Burkholderiales(100);Sutterellaceae(100);Sutterella(100);
Otu113,0,0,0,0.001095,8.00E-06,0.001095,0.387889,1.999992,0.860101696,Bacteria(100);Firmicutes(100);Bacilli(100);Bacilli_unclassified(100);Bacilli_unclassified(100);Bacilli_unclassified(100);
Otu132,0,0,0,0.000386,1.00E-06,0.000386,0.387889,1.999992,0.860101696,Bacteria(100);Chlamydiae(100);Chlamydiia(100);Chlamydiales(100);Chlamydiaceae(100);Chlamydia(100);
Otu158,0,0,0,0.00029,1.00E-06,0.00029,0.387889,1.999992,0.860101696,Bacteria(100);Proteobacteria(100);Deltaproteobacteria(100);Deltaproteobacteria_unclassified(100);Deltaproteobacteria_unclassified(100);Deltaproteobacteria_unclassified(100);
Otu246,0,0,0,0.002061,3.00E-05,0.002061,0.387889,1.999992,0.860101696,Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Methylophilales(100);Methylophilaceae(100);Methylophilus(100);
Otu115,4.50E-05,0,4.50E-05,0,0,0,0.416667,1.999992,0.885417375,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Acetivibrio(100);
Otu167,4.50E-05,0,4.50E-05,0,0,0,0.416667,1.999992,0.885417375,Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Burkholderiales(100);Comamonadaceae(100);Variovorax(100);
Otu338,4.50E-05,0,4.50E-05,0,0,0,0.416667,1.999992,0.885417375,NA
Otu059,0,0,0,6.40E-05,0,4.20E-05,0.51388,1.999992,0.935995714,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Subdoligranulum(100);
Otu084,9.00E-05,0,9.00E-05,0.00029,0,0.000182,0.512099,1.999992,0.935995714,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Peptococcaceae_1(100);Peptococcus(100);
Otu107,0,0,0,6.40E-05,0,6.40E-05,0.51388,1.999992,0.935995714,Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Enterococcaceae(100);Enterococcus(100);
Otu134,0,0,0,6.40E-05,0,6.40E-05,0.51388,1.999992,0.935995714,Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Rhodospirillales(100);Reyranella(100);Reyranella_unclassified(100);
Otu139,0,0,0,0.001256,1.10E-05,0.001256,0.483741,1.999992,0.935995714,Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Pasteurellales(100);Pasteurellaceae(100);Haemophilus(100);
Otu147,0,0,0,6.40E-05,0,6.40E-05,0.51388,1.999992,0.935995714,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Christensenellaceae(100);Christensenella(100);
Otu166,0,0,0,0.000225,0,0.000225,0.483741,1.999992,0.935995714,Bacteria(100);Chlamydiae(100);Chlamydiia(100);Chlamydiales(100);Chlamydiales_unclassified(100);Chlamydiales_unclassified(100);
Otu181,0,0,0,6.40E-05,0,6.40E-05,0.51388,1.999992,0.935995714,Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Rhodobacterales(100);Rhodobacteraceae(100);Rhodobacteraceae_unclassified(100);
Otu197,0,0,0,6.40E-05,0,6.40E-05,0.51388,1.999992,0.935995714,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Coriobacteriales(100);Coriobacteriaceae(100);Atopobium(100);
Otu289,0,0,0,6.40E-05,0,6.40E-05,0.51388,1.999992,0.935995714,Bacteria(100);Firmicutes(100);Erysipelotrichia(100);Erysipelotrichales(100);Erysipelotrichaceae(100);Eggerthia(100);
Otu323,0,0,0,6.40E-05,0,6.40E-05,0.51388,1.999992,0.935995714,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Clostridiales_Incertae_Sedis_XI(100);Clostridiales_Incertae_Sedis_XI_unclassified(100);
Otu337,0,0,0,6.40E-05,0,6.40E-05,0.51388,1.999992,0.935995714,NA
Otu048,9.00E-05,0,5.50E-05,0.002254,3.60E-05,0.002254,0.53216,1.999992,0.957888,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Ruminococcus2(100);
Otu036,0.000225,0,0.000175,0.00058,1.00E-06,0.000337,0.549259,1.999992,0.977170081,Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Lactobacillaceae(100);Lactobacillaceae_unclassified(100);
Otu012,0.00018,0,0.00018,0.002318,3.80E-05,0.002318,0.560062,1.999992,0.984936621,Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Pasteurellales(100);Pasteurellaceae(100);Pasteurellaceae_unclassified(100);
Otu128,9.00E-05,0,9.00E-05,3.20E-05,0,3.20E-05,0.574643,1.999992,0.987869427,Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Gammaproteobacteria_unclassified(100);Gammaproteobacteria_unclassified(100);Gammaproteobacteria_unclassified(100);
Otu129,9.00E-05,0,9.00E-05,3.20E-05,0,3.20E-05,0.574643,1.999992,0.987869427,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Sporobacter(100);
Otu002,0.021005,0.000443,0.009416,0.043884,0.008117,0.034053,0.743568,1.999992,1,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);Prevotella(100);
Otu003,0.031057,0.0034,0.026077,0.010979,0.000297,0.00651,0.684667,1.999992,1,Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Veillonellaceae(100);Veillonellaceae_unclassified(100);
Otu005,0.009601,0.000112,0.004729,0.005409,6.10E-05,0.002957,0.683531,1.999992,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Lachnospiraceae_unclassified(100);
Otu016,0.004508,3.40E-05,0.002625,0.007212,0.000255,0.006036,0.854395,1.999992,1,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);Alloprevotella(100);
Otu018,0.000451,1.00E-06,0.000397,0.000998,6.00E-06,0.000891,0.782309,1.999992,1,Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Acidaminococcaceae(100);Phascolarctobacterium(100);
Otu019,0.047239,0.002633,0.022949,0.028848,0.000494,0.008399,0.682444,1.999992,1,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Bifidobacteriales(100);Bifidobacteriaceae(100);Bifidobacterium(100);
Otu020,0.009015,5.10E-05,0.003179,0.005667,7.90E-05,0.003366,0.698333,1.999992,1,Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Veillonellaceae(100);Mitsuokella(100);
Otu021,0.002705,4.00E-06,0.000935,0.002608,5.00E-06,0.00085,0.972481,1.999992,1,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Coriobacteriales(100);Coriobacteriaceae(100);Olsenella(100);
Otu024,0.000676,1.00E-06,0.000483,0.002061,1.80E-05,0.001588,0.627086,1.999992,1,Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Veillonellaceae(100);Selenomonas(100);
Otu025,0.000721,2.00E-06,0.000615,0.000805,2.00E-06,0.000565,0.961296,1.999992,1,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Porphyromonadaceae(100);Porphyromonadaceae_unclassified(100);
Otu026,0.00613,2.90E-05,0.002413,0.011526,0.000247,0.005944,0.622259,1.999992,1,Bacteria(100);Proteobacteria(100);Epsilonproteobacteria(100);Campylobacterales(100);Campylobacteraceae(100);Campylobacter(100);
Otu031,0.00018,0,0.00011,0.000322,0,0.000255,0.802765,1.999992,1,Bacteria(100);Proteobacteria(100);Deltaproteobacteria(100);Desulfovibrionales(100);Desulfovibrionaceae(100);Desulfovibrio(100);
Otu033,0.009872,4.40E-05,0.002969,0.011269,0.000182,0.005102,0.921309,1.999992,1,Bacteria(100);Firmicutes(100);Erysipelotrichia(100);Erysipelotrichales(100);Erysipelotrichaceae(100);Holdemanella(100);
Otu035,0.013072,0.000271,0.007356,0.015197,0.000519,0.008607,0.934815,1.999992,1,Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Veillonellaceae(100);Veillonella(100);
Otu037,9.00E-05,0,5.50E-05,0.000129,0,4.60E-05,1,1.999992,1,Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Aeromonadales(100);Succinivibrionaceae(100);Succinivibrio(100);
Otu038,0.001172,1.00E-06,0.000485,0.00132,8.00E-06,0.001036,0.950778,1.999992,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Dorea(100);
Otu040,0.000766,1.00E-06,0.000431,0.001417,1.10E-05,0.001235,0.81263,1.999992,1,Bacteria(100);Synergistetes(100);Synergistia(100);Synergistales(100);Synergistaceae(100);Cloacibacillus(100);
Otu042,0.000135,0,0.000135,9.70E-05,0,9.70E-05,0.698453,1.999992,1,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Coriobacteriales(100);Coriobacteriaceae(100);Coriobacteriaceae_unclassified(100);
Otu043,0.000721,2.00E-06,0.000611,0.000773,0,0.000255,0.96963,1.999992,1,Bacteria(100);Fusobacteria(100);Fusobacteriia(100);Fusobacteriales(100);Fusobacteriaceae(100);Fusobacterium(100);
Otu044,0.010863,0.000465,0.009642,0.006214,0.000186,0.005149,0.846889,1.999992,1,Bacteria(100);Proteobacteria(100);Epsilonproteobacteria(100);Campylobacterales(100);Helicobacteraceae(100);Helicobacter(100);
Otu049,0.00018,0,0.00011,0.000258,0,0.000134,0.838333,1.999992,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Eubacteriaceae(100);Eubacterium(100);
Otu052,4.50E-05,0,4.50E-05,9.70E-05,0,9.70E-05,0.645531,1.999992,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Peptostreptococcaceae(100);Terrisporobacter(100);
Otu056,0,0,0,3.20E-05,0,3.20E-05,1,1.999992,1,Bacteria(100);Firmicutes(100);Erysipelotrichia(100);Erysipelotrichales(100);Erysipelotrichaceae(100);Erysipelotrichaceae_unclassified(100);
Otu062,4.50E-05,0,4.50E-05,6.40E-05,0,6.40E-05,1,1.999992,1,Bacteria(100);Proteobacteria(100);Proteobacteria_unclassified(100);Proteobacteria_unclassified(100);Proteobacteria_unclassified(100);Proteobacteria_unclassified(100);
Otu067,0.000721,1.00E-06,0.000359,0.000837,1.00E-06,0.00031,0.919284,1.999992,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Anaerotruncus(100);
Otu072,0.00027,0,0.000219,9.70E-05,0,6.70E-05,0.671173,1.999992,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Peptostreptococcaceae(100);Romboutsia(100);
Otu079,0.000406,0,0.000251,0.0019,2.10E-05,0.001751,0.617617,1.999992,1,Bacteria(100);Firmicutes(100);Erysipelotrichia(100);Erysipelotrichales(100);Erysipelotrichaceae(100);Sharpea(100);
Otu080,0,0,0,3.20E-05,0,3.20E-05,1,1.999992,1,Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Acidaminococcaceae(100);Acidaminococcaceae_unclassified(100);
Otu089,9.00E-05,0,9.00E-05,9.70E-05,0,4.60E-05,1,1.999992,1,Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Betaproteobacteria_unclassified(100);Betaproteobacteria_unclassified(100);Betaproteobacteria_unclassified(100);
Otu091,0,0,0,3.20E-05,0,3.20E-05,1,1.999992,1,Bacteria(100);Actinobacteria(100);Actinobacteria_unclassified(100);Actinobacteria_unclassified(100);Actinobacteria_unclassified(100);Actinobacteria_unclassified(100);
Otu096,0,0,0,3.20E-05,0,3.20E-05,1,1.999992,1,Bacteria(100);Synergistetes(100);Synergistia(100);Synergistales(100);Synergistaceae(100);Synergistes(100);
Otu098,0.000135,0,9.00E-05,6.40E-05,0,4.20E-05,0.655374,1.999992,1,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Flavonifractor(100);
Otu103,0,0,0,3.20E-05,0,3.20E-05,1,1.999992,1,Bacteria(100);Firmicutes(100);Bacilli(100);Bacillales(100);Bacillales_unclassified(100);Bacillales_unclassified(100);
Otu104,0,0,0,3.20E-05,0,3.20E-05,1,1.999992,1,Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Burkholderiales(100);Burkholderiales_unclassified(100);Burkholderiales_unclassified(100);
Otu106,0.00018,0,0.00018,0.000129,0,0.000129,0.726367,1.999992,1,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Actinobacteria_unclassified(100);Actinobacteria_unclassified(100);Actinobacteria_unclassified(100);
Otu108,0,0,0,3.20E-05,0,3.20E-05,1,1.999992,1,Bacteria(100);Firmicutes(100);Erysipelotrichia(100);Erysipelotrichales(100);Erysipelotrichaceae(100);Faecalicoccus(100);
Otu111,0,0,0,3.20E-05,0,3.20E-05,1,1.999992,1,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Porphyromonadaceae(100);Porphyromonas(100);
Otu117,4.50E-05,0,4.50E-05,0.000258,0,0.000258,0.640593,1.999992,1,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Actinomycetales(100);Actinomycetales_unclassified(100);Actinomycetales_unclassified(100);
