OTU,mean.group1.,variance.group1.,stderr.group1.,mean.group2.,variance.group2.,stderr.group2.,p.value,sum.groupmeans,FDR.q.value,Taxonomy
Otu160,0,0,0,0.000169,0,0.000169,0.063994,2.000007,0.5919445,Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Burkholderiales(100);Burkholderiales_incertae_sedis(100);Aquabacterium(100);
Otu166,0,0,0,0.000169,0,0.000169,0.063994,2.000007,0.5919445,Bacteria(100);Chlamydiae(100);Chlamydiia(100);Chlamydiales(100);Chlamydiales_unclassified(100);Chlamydiales_unclassified(100);
Otu167,0,0,0,0.000169,0,0.000169,0.063994,2.000007,0.5919445,Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Burkholderiales(100);Comamonadaceae(100);Variovorax(100);
Otu017,0.000939,1.00E-06,0.000336,0.006423,4.10E-05,0.003201,0.077608,2.000007,0.640313778,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Bacteroidales_unclassified(100);Bacteroidales_unclassified(100);
Otu076,0,0,0,0.00169,4.00E-06,0.000993,0.077876,2.000007,0.640313778,Bacteria(100);Spirochaetes(100);Spirochaetia(100);Spirochaetales(100);Spirochaetaceae(100);Sphaerochaeta(100);
Otu005,0.003644,6.00E-06,0.00102,0.015889,0.000231,0.007601,0.10199,2.000007,0.641528769,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Lachnospiraceae_unclassified(100);
Otu008,0.001014,1.00E-06,0.00038,0.008339,8.00E-05,0.004486,0.095567,2.000007,0.641528769,Bacteria(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);
Otu024,0.001765,4.00E-06,0.000848,0.000338,0,0.000113,0.085433,2.000007,0.641528769,Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Veillonellaceae(100);Selenomonas(100);
Otu025,0.000601,0,0.000215,0.007719,8.20E-05,0.004529,0.111041,2.000007,0.641528769,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Porphyromonadaceae(100);Porphyromonadaceae_unclassified(100);
Otu040,0.000225,0,0.000225,0.00462,2.80E-05,0.002669,0.092351,2.000007,0.641528769,Bacteria(100);Synergistetes(100);Synergistia(100);Synergistales(100);Synergistaceae(100);Cloacibacillus(100);
Otu046,0,0,0,0.001521,4.00E-06,0.000935,0.095856,2.000007,0.641528769,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Oscillibacter(100);
Otu064,0,0,0,0.001014,2.00E-06,0.000647,0.112701,2.000007,0.641528769,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Intestinimonas(100);
Otu071,0,0,0,0.000338,0,0.000216,0.112701,2.000007,0.641528769,Bacteria(100);Proteobacteria(100);Deltaproteobacteria(100);Desulfovibrionales(100);Desulfovibrionales_unclassified(100);Desulfovibrionales_unclassified(100);
Otu010,0.002329,0,0.000215,0.019721,0.000515,0.011345,0.141165,2.000007,0.641759158,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Faecalibacterium(100);
Otu043,0.000188,0,0.000108,0.001071,1.00E-06,0.000563,0.139309,2.000007,0.641759158,Bacteria(100);Fusobacteria(100);Fusobacteriia(100);Fusobacteriales(100);Fusobacteriaceae(100);Fusobacterium(100);
Otu072,0,0,0,0.000113,0,0.000113,0.159995,2.000007,0.641759158,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Peptostreptococcaceae(100);Romboutsia(100);
Otu075,0.000451,1.00E-06,0.000291,0,0,0,0.132216,2.000007,0.641759158,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Actinomycetales(100);Corynebacteriaceae(100);Corynebacterium(100);
Otu098,0.00015,0,0.00015,0,0,0,0.155183,2.000007,0.641759158,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Flavonifractor(100);
Otu103,0,0,0,0.000113,0,0.000113,0.159995,2.000007,0.641759158,Bacteria(100);Firmicutes(100);Bacilli(100);Bacillales(100);Bacillales_unclassified(100);Bacillales_unclassified(100);
Otu118,0.00015,0,0.00015,0,0,0,0.155183,2.000007,0.641759158,Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Streptococcaceae(100);Lactococcus(100);
Otu138,0.000188,0,9.00E-05,0,0,0,0.164776,2.000007,0.641759158,Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Burkholderiales(100);Comamonadaceae(100);Comamonadaceae_unclassified(100);
Otu146,0.000188,0,0.000147,0,0,0,0.164776,2.000007,0.641759158,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Cellulosilyticum(100);
Otu199,0.00015,0,0.000111,0,0,0,0.155183,2.000007,0.641759158,Bacteria(100);Bacteroidetes(100);Flavobacteriia(100);Flavobacteriales(100);Flavobacteriaceae(100);Chryseobacterium(100);
Otu208,0.00015,0,0.00015,0,0,0,0.155183,2.000007,0.641759158,Bacteria(100);Synergistetes(100);Synergistia(100);Synergistales(100);Synergistaceae(100);Fretibacterium(100);
Otu289,0,0,0,0.000113,0,0.000113,0.159995,2.000007,0.641759158,Bacteria(100);Firmicutes(100);Erysipelotrichia(100);Erysipelotrichales(100);Erysipelotrichaceae(100);Eggerthia(100);
Otu003,0.012546,8.20E-05,0.003708,0.027834,0.00039,0.009869,0.17866,2.000007,0.645255333,Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Veillonellaceae(100);Veillonellaceae_unclassified(100);
Otu032,0.000639,0,0.000256,0.006198,6.00E-05,0.003865,0.181897,2.000007,0.645255333,Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Acidaminococcaceae(100);Acidaminococcus(100);
Otu036,0.000188,0,0.000147,0.003268,1.80E-05,0.002117,0.176938,2.000007,0.645255333,Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Lactobacillaceae(100);Lactobacillaceae_unclassified(100);
Otu047,3.80E-05,0,3.80E-05,0.001183,3.00E-06,0.000799,0.183113,2.000007,0.645255333,Bacteria(100);Spirochaetes(100);Spirochaetia(100);Spirochaetales(100);Spirochaetaceae(100);Treponema(100);
Otu001,0.392345,0.100143,0.129192,0.168413,0.035326,0.093976,0.195505,2.000007,0.670221289,Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Lactobacillaceae(100);Lactobacillus(100);
Otu012,0.000601,0,0.000271,0.004564,3.70E-05,0.003041,0.243814,2.000007,0.670221289,Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Pasteurellales(100);Pasteurellaceae(100);Pasteurellaceae_unclassified(100);
Otu013,0.066111,0.010352,0.041537,0.012452,0.000154,0.006209,0.254113,2.000007,0.670221289,Bacteria(100);Bacteroidetes(100);Bacteroidetes_unclassified(100);Bacteroidetes_unclassified(100);Bacteroidetes_unclassified(100);Bacteroidetes_unclassified(100);
Otu018,0.000413,0,0.000221,0.002028,7.00E-06,0.001304,0.29001,2.000007,0.670221289,Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Acidaminococcaceae(100);Phascolarctobacterium(100);
Otu021,0.000526,0,0.000265,0.003268,1.60E-05,0.002027,0.223381,2.000007,0.670221289,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Coriobacteriales(100);Coriobacteriaceae(100);Olsenella(100);
Otu027,0,0,0,5.60E-05,0,5.60E-05,0.4,2.000007,0.670221289,Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Lactobacillales_unclassified(100);Lactobacillales_unclassified(100);
Otu031,7.50E-05,0,7.50E-05,0.001465,4.00E-06,0.001043,0.227711,2.000007,0.670221289,Bacteria(100);Proteobacteria(100);Deltaproteobacteria(100);Desulfovibrionales(100);Desulfovibrionaceae(100);Desulfovibrio(100);
Otu033,0.002479,4.00E-06,0.000781,0.006311,3.70E-05,0.003053,0.29232,2.000007,0.670221289,Bacteria(100);Firmicutes(100);Erysipelotrichia(100);Erysipelotrichales(100);Erysipelotrichaceae(100);Holdemanella(100);
Otu034,0.000263,0,0.000147,0.001747,5.00E-06,0.001094,0.220381,2.000007,0.670221289,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Ruminococcus(100);
Otu035,0.022575,0.001082,0.013427,0.005296,3.80E-05,0.003072,0.27234,2.000007,0.670221289,Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Veillonellaceae(100);Veillonella(100);
Otu038,0.00139,2.00E-06,0.000531,0.003381,1.40E-05,0.001861,0.380299,2.000007,0.670221289,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Dorea(100);
Otu048,3.80E-05,0,3.80E-05,0.00231,1.70E-05,0.002091,0.347928,2.000007,0.670221289,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Ruminococcus2(100);
Otu049,0.00015,0,0.00015,0.001127,3.00E-06,0.000838,0.320186,2.000007,0.670221289,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Eubacteriaceae(100);Eubacterium(100);
Otu050,0,0,0,0.000282,0,0.000213,0.231979,2.000007,0.670221289,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridia_unclassified(100);Clostridia_unclassified(100);Clostridia_unclassified(100);
Otu053,0.000526,0,0.000265,0.002874,1.40E-05,0.001839,0.265485,2.000007,0.670221289,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Clostridium_XlVa(100);
Otu056,0.000263,0,0.000147,5.60E-05,0,5.60E-05,0.23932,2.000007,0.670221289,Bacteria(100);Firmicutes(100);Erysipelotrichia(100);Erysipelotrichales(100);Erysipelotrichaceae(100);Erysipelotrichaceae_unclassified(100);
Otu059,3.80E-05,0,3.80E-05,0.002085,1.00E-05,0.001543,0.229093,2.000007,0.670221289,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Subdoligranulum(100);
Otu060,7.50E-05,0,4.80E-05,0.000169,0,0.000169,0.395181,2.000007,0.670221289,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Rikenellaceae(100);Alistipes(100);
Otu063,0,0,0,5.60E-05,0,5.60E-05,0.4,2.000007,0.670221289,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Porphyromonadaceae(100);Butyricimonas(100);
Otu069,0,0,0,5.60E-05,0,5.60E-05,0.4,2.000007,0.670221289,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Clostridiales_Incertae_Sedis_XIII(100);Mogibacterium(100);
Otu077,0,0,0,5.60E-05,0,5.60E-05,0.4,2.000007,0.670221289,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Fusicatenibacter(100);
Otu079,0.000413,1.00E-06,0.000331,0,0,0,0.274701,2.000007,0.670221289,Bacteria(100);Firmicutes(100);Erysipelotrichia(100);Erysipelotrichales(100);Erysipelotrichaceae(100);Sharpea(100);
Otu082,0,0,0,0.000225,0,0.000225,0.407567,2.000007,0.670221289,Bacteria(100);Spirochaetes(100);Spirochaetia(100);Spirochaetales(100);Spirochaetaceae(100);Spirochaetaceae_unclassified(100);
Otu084,0,0,0,5.60E-05,0,5.60E-05,0.4,2.000007,0.670221289,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Peptococcaceae_1(100);Peptococcus(100);
Otu089,0,0,0,0.000225,0,0.000225,0.407567,2.000007,0.670221289,Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Betaproteobacteria_unclassified(100);Betaproteobacteria_unclassified(100);Betaproteobacteria_unclassified(100);
Otu102,0,0,0,5.60E-05,0,5.60E-05,0.4,2.000007,0.670221289,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Coriobacteriales(100);Coriobacteriaceae(100);Slackia(100);
Otu104,0.000113,0,7.70E-05,0,0,0,0.279984,2.000007,0.670221289,Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Burkholderiales(100);Burkholderiales_unclassified(100);Burkholderiales_unclassified(100);
Otu105,0,0,0,0.00062,2.00E-06,0.00062,0.407567,2.000007,0.670221289,Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Pseudomonadales(100);Moraxellaceae(100);Acinetobacter(100);
Otu106,0.002104,1.50E-05,0.00156,5.60E-05,0,5.60E-05,0.236866,2.000007,0.670221289,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Actinobacteria_unclassified(100);Actinobacteria_unclassified(100);Actinobacteria_unclassified(100);
Otu107,0,0,0,5.60E-05,0,5.60E-05,0.4,2.000007,0.670221289,Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Enterococcaceae(100);Enterococcus(100);
Otu109,0.00725,0.000285,0.006892,0,0,0,0.365,2.000007,0.670221289,Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Neisseriales(100);Neisseriaceae(100);Neisseria(100);
Otu117,0,0,0,5.60E-05,0,5.60E-05,0.4,2.000007,0.670221289,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Actinomycetales(100);Actinomycetales_unclassified(100);Actinomycetales_unclassified(100);
Otu120,0,0,0,5.60E-05,0,5.60E-05,0.4,2.000007,0.670221289,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Actinomycetales(100);Micrococcaceae(100);Rothia(100);
Otu122,0,0,0,5.60E-05,0,5.60E-05,0.4,2.000007,0.670221289,Bacteria(100);Lentisphaerae(100);Lentisphaeria(100);Victivallales(100);Victivallaceae(100);Victivallis(100);
Otu123,0,0,0,0.001747,1.00E-05,0.001597,0.345959,2.000007,0.670221289,Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Burkholderiales(100);Oxalobacteraceae(100);Oxalobacteraceae_unclassified(100);
Otu129,0,0,0,0.000282,0,0.000282,0.399608,2.000007,0.670221289,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Sporobacter(100);
Otu142,0.000113,0,0.000113,0,0,0,0.279984,2.000007,0.670221289,Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Leuconostocaceae(100);Leuconostoc(100);
Otu144,0,0,0,5.60E-05,0,5.60E-05,0.4,2.000007,0.670221289,Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Burkholderiales(100);Alcaligenaceae(100);Alcaligenaceae_unclassified(100);
Otu152,3.80E-05,0,3.80E-05,0.000169,0,0.000108,0.308778,2.000007,0.670221289,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Coriobacteriales(100);Coriobacteriaceae(100);Eggerthella(100);
Otu172,0.000676,1.00E-06,0.000432,0.000113,0,6.50E-05,0.246423,2.000007,0.670221289,Bacteria(100);Lentisphaerae(100);Oligosphaeria(100);Oligosphaerales(100);Oligosphaeraceae(100);Oligosphaera(100);
Otu175,0,0,0,5.60E-05,0,5.60E-05,0.4,2.000007,0.670221289,Bacteria(100);Verrucomicrobia(100);Verrucomicrobiae(100);Verrucomicrobiales(100);Verrucomicrobiaceae(100);Akkermansia(100);
Otu185,0,0,0,5.60E-05,0,5.60E-05,0.4,2.000007,0.670221289,Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Rhizobiales(100);Rhizobiaceae(100);Rhizobiaceae_unclassified(100);
Otu205,0,0,0,0.000225,0,0.000225,0.407567,2.000007,0.670221289,Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Rhodospirillales(100);Acetobacteraceae(100);Acetobacter(100);
Otu206,0,0,0,5.60E-05,0,5.60E-05,0.4,2.000007,0.670221289,Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Rhodobacterales(100);Rhodobacteraceae(100);Paracoccus(100);
Otu213,0.000225,0,0.000184,0,0,0,0.284701,2.000007,0.670221289,Bacteria(100);SR1(100);SR1_unclassified(100);SR1_unclassified(100);SR1_unclassified(100);SR1_unclassified(100);
Otu266,0,0,0,0.000394,1.00E-06,0.000394,0.407567,2.000007,0.670221289,Bacteria(100);Bacteroidetes(100);Sphingobacteriia(100);Sphingobacteriales(100);Sphingobacteriaceae(100);Sphingobacterium(100);
Otu273,0,0,0,0.000394,1.00E-06,0.000394,0.407567,2.000007,0.670221289,Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Burkholderiales(100);Comamonadaceae(100);Brachymonas(100);
Otu312,0.000113,0,7.70E-05,0,0,0,0.279984,2.000007,0.670221289,Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Rhizobiales(100);Hyphomicrobiaceae(100);Hyphomicrobium(100);
Otu020,0.000939,1.00E-06,0.000425,0.002535,1.00E-05,0.001549,0.483753,2.000007,0.754493843,Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Veillonellaceae(100);Mitsuokella(100);
Otu026,0.037563,0.006051,0.031757,0.007156,0.000102,0.005059,0.516361,2.000007,0.754493843,Bacteria(100);Proteobacteria(100);Epsilonproteobacteria(100);Campylobacterales(100);Campylobacteraceae(100);Campylobacter(100);
Otu042,7.50E-05,0,7.50E-05,0,0,0,0.519989,2.000007,0.754493843,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Coriobacteriales(100);Coriobacteriaceae(100);Coriobacteriaceae_unclassified(100);
Otu067,0.000376,0,0.000171,0.001183,3.00E-06,0.00082,0.502773,2.000007,0.754493843,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Anaerotruncus(100);
Otu132,0.000977,6.00E-06,0.000977,5.60E-05,0,5.60E-05,0.517515,2.000007,0.754493843,Bacteria(100);Chlamydiae(100);Chlamydiia(100);Chlamydiales(100);Chlamydiaceae(100);Chlamydia(100);
Otu134,0.009128,0.000443,0.008596,0.000845,3.00E-06,0.000845,0.506072,2.000007,0.754493843,Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Rhodospirillales(100);Reyranella(100);Reyranella_unclassified(100);
Otu137,7.50E-05,0,7.50E-05,0.000394,0,0.000324,0.504062,2.000007,0.754493843,Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Burkholderiales(100);Sutterellaceae(100);Parasutterella(100);
Otu170,7.50E-05,0,7.50E-05,0,0,0,0.519989,2.000007,0.754493843,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Actinomycetales(100);Actinomycetaceae(100);Trueperella(100);
Otu182,7.50E-05,0,7.50E-05,0,0,0,0.519989,2.000007,0.754493843,Bacteria(100);Planctomycetes(100);Planctomycetia(100);Planctomycetales(100);Planctomycetaceae(100);Planctomycetaceae_unclassified(100);
Otu186,0.000263,0,0.000263,0,0,0,0.464474,2.000007,0.754493843,Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Xanthomonadales(100);Sinobacteraceae(100);Nevskia(100);
Otu237,7.50E-05,0,7.50E-05,0,0,0,0.519989,2.000007,0.754493843,Bacteria(100);Bacteroidetes(100);Sphingobacteriia(100);Sphingobacteriales(100);Chitinophagaceae(100);Chitinophagaceae_unclassified(100);
Otu242,7.50E-05,0,7.50E-05,0,0,0,0.519989,2.000007,0.754493843,Bacteria(100);Bacteroidetes(100);Cytophagia(100);Cytophagales(100);Cytophagales_unclassified(100);Cytophagales_unclassified(100);
Otu051,3.80E-05,0,3.80E-05,0.000451,1.00E-06,0.000451,0.533515,2.000007,0.766604078,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Coprococcus(100);
Otu065,0.000263,0,0.000169,0.00062,1.00E-06,0.000361,0.546948,2.000007,0.778349077,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Coriobacteriales(100);Coriobacteriaceae(100);Collinsella(100);
Otu044,0.028811,0.001031,0.013108,0.015382,0.00027,0.008216,0.560907,2.000007,0.790611771,Bacteria(100);Proteobacteria(100);Epsilonproteobacteria(100);Campylobacterales(100);Helicobacteraceae(100);Helicobacter(100);
Otu028,0.004583,1.30E-05,0.001456,0.028285,0.003149,0.02806,0.575052,2.000007,0.795399028,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Clostridiaceae_1(100);Clostridium_sensu_stricto(100);
Otu085,0.000113,0,7.70E-05,0.000394,0,0.000324,0.570732,2.000007,0.795399028,Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Burkholderiales(100);Sutterellaceae(100);Sutterella(100);
Otu101,3.80E-05,0,3.80E-05,0.000225,0,0.000225,0.589969,2.000007,0.808476037,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Anaerostipes(100);
Otu007,0.023627,0.001109,0.013594,0.048513,0.003089,0.027788,0.601639,2.000007,0.81690433,Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Veillonellaceae(100);Megasphaera(100);
Otu045,0.000376,0,0.000171,0.001071,3.00E-06,0.00086,0.608515,2.000007,0.818729273,Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Aeromonadales(100);Succinivibrionaceae(100);Anaerobiospirillum(100);
Otu073,7.50E-05,0,4.80E-05,0.000338,0,0.000338,0.621216,2.000007,0.828288,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Peptostreptococcaceae(100);Peptostreptococcaceae_unclassified(100);
Otu130,7.50E-05,0,7.50E-05,0.000338,0,0.000338,0.627361,2.000007,0.82901275,Bacteria(100);Firmicutes(100);Erysipelotrichia(100);Erysipelotrichales(100);Erysipelotrichaceae(100);Bulleidia(100);
Otu055,0.00124,1.00E-06,0.000434,0.001747,1.00E-06,0.000577,0.654474,2.000007,0.846060661,Bacteria(100);Synergistetes(100);Synergistia(100);Synergistales(100);Synergistaceae(100);Pyramidobacter(100);
Otu061,0.001315,2.00E-06,6.00E-04,0.000789,1.00E-06,0.000455,0.657412,2.000007,0.846060661,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Bifidobacteriales(100);Bifidobacteriaceae(100);Pseudoscardovia(100);
Otu078,0.000263,0,0.000179,0.000113,0,0.000113,0.651093,2.000007,0.846060661,Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Veillonellaceae(100);Allisonella(100);
Otu057,0.000338,0,0.000182,0.000958,4.00E-06,0.000958,0.688866,2.000007,0.873603521,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Clostridium_IV(100);
Otu091,7.50E-05,0,7.50E-05,0.000225,0,0.000225,0.690619,2.000007,0.873603521,Bacteria(100);Actinobacteria(100);Actinobacteria_unclassified(100);Actinobacteria_unclassified(100);Actinobacteria_unclassified(100);Actinobacteria_unclassified(100);
Otu207,0.000225,0,0.000143,0.000113,0,0.000113,0.704979,2.000007,0.884210949,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Actinomycetales(100);Micrococcaceae(100);Micrococcaceae_unclassified(100);
Otu092,0.000451,0,0.000233,0.001127,5.00E-06,0.001127,0.722268,2.000007,0.898282891,Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Veillonellaceae(100);Anaerovibrio(100);
Otu070,0.002254,1.10E-05,0.001354,0.001352,7.00E-06,0.001352,0.771866,2.000007,0.951968067,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Clostridiales_Incertae_Sedis_XIII(100);Clostridiales_Incertae_Sedis_XIII_unclassified(100);
Otu006,0.113478,0.055933,0.096552,0.189035,0.080297,0.141684,0.791948,2.000007,0.954703839,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Clostridiales_unclassified(100);Clostridiales_unclassified(100);
Otu030,0.000263,0,0.000188,0.000169,0,0.000108,0.79768,2.000007,0.954703839,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Bacteroidaceae(100);Bacteroides(100);
Otu083,0.001765,4.00E-06,0.000809,0.002705,1.60E-05,0.002024,0.799887,2.000007,0.954703839,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Porphyromonadaceae(100);Odoribacter(100);
Otu202,0.000301,1.00E-06,0.000301,0.000507,1.00E-06,0.000361,0.792495,2.000007,0.954703839,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Peptoniphilaceae(100);Peptoniphilaceae_unclassified(100);
Otu019,0.019232,0.000335,0.007473,0.015889,9.80E-05,0.004955,0.831103,2.000007,0.984025952,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Bifidobacteriales(100);Bifidobacteriaceae(100);Bifidobacterium(100);
